charger_id,timestamp,energy_kwh,voltage,current,temperature,soc_percent,status,ai_status,ai_score
OVN-EV-002,2026-03-25 10:51:35.870422,14.41,394.27,33.78,38.41,67.32,Charging,Normal,-0.4276
OVN-EV-003,2026-03-25 10:51:38.653086,17.7,393.07,35.04,32.29,42.0,Charging,Normal,-0.4765
OVN-EV-001,2026-03-25 10:51:38.654838,23.77,390.69,32.36,42.44,47.96,Charging,Normal,-0.4667
OVN-EV-002,2026-03-25 10:51:38.875769,17.18,403.92,32.77,41.25,72.72,Charging,Normal,-0.4364
OVN-EV-003,2026-03-25 10:51:41.658500,15.93,389.35,31.07,44.89,67.67,Charging,Normal,-0.4688
OVN-EV-001,2026-03-25 10:51:41.658500,12.22,398.34,29.64,43.4,71.59,Charging,Normal,-0.4651
OVN-EV-002,2026-03-25 10:51:41.893219,23.4,386.44,28.78,33.85,65.52,Charging,Normal,-0.4766
OVN-EV-003,2026-03-25 10:51:44.671650,16.73,404.51,33.47,30.3,85.4,Charging,Normal,-0.4904
OVN-EV-001,2026-03-25 10:51:44.671650,17.23,384.61,31.58,40.81,22.83,Charging,Normal,-0.4867
OVN-EV-002,2026-03-25 10:51:44.906594,13.67,412.32,35.75,42.09,85.9,Charging,Normal,-0.5119
OVN-EV-001,2026-03-25 10:51:47.689334,18.63,390.29,30.04,40.51,53.49,Charging,Normal,-0.4316
OVN-EV-003,2026-03-25 10:51:47.690813,19.85,408.46,28.18,35.21,73.2,Charging,Normal,-0.4659
OVN-EV-002,2026-03-25 10:51:47.937516,21.08,385.62,33.7,44.64,72.08,Charging,Normal,-0.4799
OVN-EV-001,2026-03-25 10:51:50.688103,23.79,405.94,34.94,41.96,77.32,Charging,Normal,-0.4909
OVN-EV-003,2026-03-25 10:51:50.688103,22.65,390.29,28.08,37.59,54.62,Charging,Normal,-0.4826
OVN-EV-002,2026-03-25 10:51:50.954606,20.89,418.58,32.85,31.55,90.22,Charging,Normal,-0.5121
OVN-EV-001,2026-03-25 10:51:53.692520,13.74,418.47,32.52,38.3,75.33,Charging,Normal,-0.4644
OVN-EV-003,2026-03-25 10:51:53.692520,13.83,410.65,35.68,42.84,34.53,Charging,Normal,-0.4944
OVN-EV-002,2026-03-25 10:51:53.974858,22.98,386.31,29.47,32.42,44.14,Charging,Normal,-0.4771
OVN-EV-001,2026-03-25 10:51:56.708501,11.35,407.46,34.4,37.13,38.46,Charging,Normal,-0.4627
OVN-EV-003,2026-03-25 10:51:56.708501,23.55,384.88,28.35,41.27,80.09,Charging,Normal,-0.5083
OVN-EV-002,2026-03-25 10:51:56.989888,11.31,399.29,28.72,42.63,27.32,Charging,Normal,-0.493
OVN-EV-001,2026-03-25 10:51:59.720006,18.27,406.83,30.72,43.64,46.0,Charging,Normal,-0.4429
OVN-EV-003,2026-03-25 10:51:59.721069,12.89,414.88,28.96,37.42,38.75,Charging,Normal,-0.4666
OVN-EV-002,2026-03-25 10:52:00.000860,11.5,389.8,30.54,39.35,43.12,Charging,Normal,-0.4527
OVN-EV-001,2026-03-25 10:52:02.724989,17.46,454.54,98.94,82.51,24.84,ANOMALY,ANOMALY,-0.6875
OVN-EV-003,2026-03-25 10:52:02.724989,17.62,394.54,35.64,30.39,88.6,Charging,Normal,-0.5201
OVN-EV-002,2026-03-25 10:52:03.026355,18.64,392.81,34.93,36.37,28.69,Charging,Normal,-0.473
OVN-EV-003,2026-03-25 10:52:05.725023,17.66,403.12,33.53,30.96,26.97,Charging,Normal,-0.4683
OVN-EV-001,2026-03-25 10:52:05.726878,18.9,406.63,28.12,38.4,57.1,Charging,Normal,-0.4611
OVN-EV-002,2026-03-25 10:52:06.042018,24.26,386.84,29.2,39.98,41.86,Charging,Normal,-0.4865
OVN-EV-003,2026-03-25 10:52:08.725193,12.87,395.08,31.85,33.08,20.37,Charging,Normal,-0.4835
OVN-EV-001,2026-03-25 10:52:08.725926,24.74,418.65,32.95,41.34,81.02,Charging,Normal,-0.5094
OVN-EV-002,2026-03-25 10:52:09.063041,22.2,404.03,33.25,40.6,61.9,Charging,Normal,-0.4344
OVN-EV-003,2026-03-25 10:52:11.725272,22.4,395.64,30.37,34.89,42.24,Charging,Normal,-0.4512
OVN-EV-001,2026-03-25 10:52:11.726558,17.37,404.81,35.15,33.74,67.12,Charging,Normal,-0.4564
OVN-EV-002,2026-03-25 10:52:12.058827,16.74,390.07,28.94,37.88,69.81,Charging,Normal,-0.4453
OVN-EV-003,2026-03-25 10:52:14.724613,24.47,387.25,32.93,30.77,51.27,Charging,Normal,-0.5051
OVN-EV-001,2026-03-25 10:52:14.725387,10.49,388.85,28.03,35.69,43.06,Charging,Normal,-0.5167
OVN-EV-002,2026-03-25 10:52:15.078347,19.68,397.58,35.0,32.36,90.48,Charging,Normal,-0.5112
OVN-EV-003,2026-03-25 10:52:17.719440,10.62,419.63,31.42,36.2,26.13,Charging,Normal,-0.5339
OVN-EV-001,2026-03-25 10:52:17.719440,18.88,416.14,31.03,43.16,87.03,Charging,Normal,-0.4828
OVN-EV-002,2026-03-25 10:52:18.093628,20.35,392.41,34.6,43.72,47.51,Charging,Normal,-0.4688
OVN-EV-003,2026-03-25 10:52:20.733299,18.77,399.14,29.45,43.22,79.25,Charging,Normal,-0.4635
OVN-EV-001,2026-03-25 10:52:20.733299,10.51,391.08,29.16,39.2,43.84,Charging,Normal,-0.4925
OVN-EV-002,2026-03-25 10:52:21.102416,23.0,408.4,30.98,44.39,80.82,Charging,Normal,-0.48
OVN-EV-003,2026-03-25 10:52:23.758041,16.76,419.71,32.49,40.04,33.51,Charging,Normal,-0.4741
OVN-EV-001,2026-03-25 10:52:23.758543,22.43,382.96,31.33,45.0,53.7,Charging,Normal,-0.497
OVN-EV-002,2026-03-25 10:52:24.109016,13.86,409.09,35.54,32.96,20.7,Charging,Normal,-0.5213
OVN-EV-001,2026-03-25 10:52:26.757168,11.97,413.61,33.48,32.64,26.49,Charging,Normal,-0.5078
OVN-EV-003,2026-03-25 10:52:26.757168,12.29,387.23,31.32,44.03,49.42,Charging,Normal,-0.4788
OVN-EV-002,2026-03-25 10:52:27.129520,17.5,395.68,29.33,41.33,42.27,Charging,Normal,-0.4407
OVN-EV-001,2026-03-25 10:52:29.764955,23.5,416.44,32.07,44.99,49.98,Charging,Normal,-0.505
OVN-EV-003,2026-03-25 10:52:29.764955,14.09,385.63,33.73,31.95,23.05,Charging,Normal,-0.4972
OVN-EV-002,2026-03-25 10:52:30.141892,18.7,413.19,33.64,43.61,58.34,Charging,Normal,-0.4572
OVN-EV-001,2026-03-25 10:52:32.775385,21.01,416.88,35.1,34.83,66.26,Charging,Normal,-0.4803
OVN-EV-003,2026-03-25 10:52:32.775385,17.21,419.17,32.68,33.86,48.7,Charging,Normal,-0.4655
OVN-EV-002,2026-03-25 10:52:33.141809,15.25,384.06,29.9,38.31,79.24,Charging,Normal,-0.4602
OVN-EV-001,2026-03-25 10:52:35.795603,14.55,383.48,31.63,32.43,59.88,Charging,Normal,-0.4587
OVN-EV-003,2026-03-25 10:52:35.795603,17.42,410.56,29.53,35.09,47.18,Charging,Normal,-0.4454
OVN-EV-002,2026-03-25 10:52:36.145641,11.23,388.36,34.82,39.2,34.66,Charging,Normal,-0.5037
OVN-EV-001,2026-03-25 10:52:38.827580,11.66,413.13,29.62,36.88,89.49,Charging,Normal,-0.4977
OVN-EV-003,2026-03-25 10:52:38.828121,10.39,398.88,34.86,34.96,52.63,Charging,Normal,-0.4909
OVN-EV-002,2026-03-25 10:52:39.142313,19.66,400.54,31.6,41.02,50.68,Charging,Normal,-0.4344
OVN-EV-001,2026-03-25 10:52:41.844802,21.52,394.05,32.31,40.82,49.52,Charging,Normal,-0.4316
OVN-EV-003,2026-03-25 10:52:41.845919,13.47,392.85,35.54,33.52,75.58,Charging,Normal,-0.4775
OVN-EV-002,2026-03-25 10:52:42.154678,14.43,383.93,32.55,40.44,94.75,Charging,Normal,-0.5069
OVN-EV-001,2026-03-25 10:52:44.843888,20.66,472.82,83.67,73.81,65.75,ANOMALY,ANOMALY,-0.668
OVN-EV-003,2026-03-25 10:52:44.843888,18.61,415.35,34.56,33.15,30.65,Charging,Normal,-0.4861
OVN-EV-002,2026-03-25 10:52:45.171073,23.44,383.66,33.7,30.47,56.08,Charging,Normal,-0.5134
OVN-EV-001,2026-03-25 10:52:47.857788,21.53,417.48,33.3,30.75,48.64,Charging,Normal,-0.4872
OVN-EV-003,2026-03-25 10:52:47.857788,10.96,386.87,30.37,36.81,82.89,Charging,Normal,-0.4932
OVN-EV-002,2026-03-25 10:52:48.173902,13.99,380.46,34.93,30.64,73.62,Charging,Normal,-0.5282
OVN-EV-001,2026-03-25 10:52:50.862215,12.8,392.93,33.68,30.86,46.55,Charging,Normal,-0.4813
OVN-EV-003,2026-03-25 10:52:50.862215,16.26,383.73,31.06,43.73,64.49,Charging,Normal,-0.4583
OVN-EV-002,2026-03-25 10:52:51.177429,23.44,382.69,28.28,36.36,36.36,Charging,Normal,-0.4984
OVN-EV-001,2026-03-25 10:52:53.876291,18.39,409.89,29.85,43.88,84.59,Charging,Normal,-0.4684
OVN-EV-003,2026-03-25 10:52:53.877492,11.03,409.42,32.17,44.0,88.77,Charging,Normal,-0.5102
OVN-EV-002,2026-03-25 10:52:54.176121,12.59,390.65,34.58,41.21,89.37,Charging,Normal,-0.5028
OVN-EV-001,2026-03-25 10:52:56.892277,19.08,387.89,28.65,33.74,69.44,Charging,Normal,-0.4707
OVN-EV-003,2026-03-25 10:52:56.892277,24.48,391.42,30.16,35.54,33.06,Charging,Normal,-0.4876
OVN-EV-002,2026-03-25 10:52:57.188602,16.29,413.6,34.3,30.5,75.98,Charging,Normal,-0.4822
OVN-EV-001,2026-03-25 10:52:59.906235,17.32,407.44,35.86,39.65,40.99,Charging,Normal,-0.4665
OVN-EV-003,2026-03-25 10:52:59.906235,16.84,404.05,32.91,33.86,94.13,Charging,Normal,-0.4824
OVN-EV-002,2026-03-25 10:53:00.189260,17.04,465.46,95.03,87.34,21.37,ANOMALY,ANOMALY,-0.687
OVN-EV-001,2026-03-25 10:53:02.921496,16.84,415.15,33.47,38.13,51.39,Charging,Normal,-0.4428
OVN-EV-003,2026-03-25 10:53:02.921496,22.7,409.02,30.5,30.39,47.78,Charging,Normal,-0.4823
OVN-EV-002,2026-03-25 10:53:03.187521,15.72,411.34,31.19,36.74,86.63,Charging,Normal,-0.4502
OVN-EV-003,2026-03-25 10:53:05.938224,23.19,394.1,28.12,32.86,85.27,Charging,Normal,-0.5182
OVN-EV-001,2026-03-25 10:53:05.938224,24.96,401.23,35.52,42.1,51.49,Charging,Normal,-0.5031
OVN-EV-002,2026-03-25 10:53:06.203443,16.53,416.23,34.94,31.52,53.45,Charging,Normal,-0.473
OVN-EV-003,2026-03-25 10:53:08.939377,11.22,401.04,33.87,40.23,68.82,Charging,Normal,-0.4611
OVN-EV-001,2026-03-25 10:53:08.939377,14.78,405.88,35.95,31.92,43.17,Charging,Normal,-0.4938
OVN-EV-002,2026-03-25 10:53:09.212566,17.4,409.28,34.41,40.02,33.93,Charging,Normal,-0.4523
OVN-EV-003,2026-03-25 10:53:11.939922,21.09,397.42,29.12,33.32,51.76,Charging,Normal,-0.4583
OVN-EV-001,2026-03-25 10:53:11.941169,11.63,387.34,30.28,40.2,69.03,Charging,Normal,-0.4669
OVN-EV-002,2026-03-25 10:53:12.236172,14.77,407.95,31.81,34.46,26.66,Charging,Normal,-0.457
OVN-EV-003,2026-03-25 10:53:14.953371,12.0,383.2,28.84,44.14,88.29,Charging,Normal,-0.5225
OVN-EV-001,2026-03-25 10:53:14.953371,13.22,412.79,32.72,44.28,69.03,Charging,Normal,-0.4703
OVN-EV-002,2026-03-25 10:53:15.235256,21.55,463.46,92.48,72.2,39.19,ANOMALY,ANOMALY,-0.6748
OVN-EV-003,2026-03-25 10:53:17.969227,11.01,397.56,34.75,36.9,80.04,Charging,Normal,-0.4842
OVN-EV-001,2026-03-25 10:53:17.969227,23.06,413.6,34.6,35.68,24.97,Charging,Normal,-0.5043
OVN-EV-002,2026-03-25 10:53:18.235406,18.74,412.0,35.09,34.64,25.03,Charging,Normal,-0.4963
OVN-EV-003,2026-03-25 10:53:20.975636,15.45,391.17,30.23,44.24,74.02,Charging,Normal,-0.4644
OVN-EV-001,2026-03-25 10:53:20.976795,22.31,409.24,30.36,37.76,37.99,Charging,Normal,-0.4483
OVN-EV-002,2026-03-25 10:53:21.249557,16.89,400.51,29.39,37.44,69.91,Charging,Normal,-0.4247
OVN-EV-003,2026-03-25 10:53:23.971054,24.38,404.59,32.89,42.94,55.48,Charging,Normal,-0.4781
OVN-EV-001,2026-03-25 10:53:23.972294,20.17,382.29,28.3,35.37,81.51,Charging,Normal,-0.496
OVN-EV-002,2026-03-25 10:53:24.266572,19.41,399.52,33.44,37.65,79.54,Charging,Normal,-0.4292
OVN-EV-001,2026-03-25 10:53:26.975147,16.78,403.35,34.75,44.35,57.21,Charging,Normal,-0.4603
OVN-EV-003,2026-03-25 10:53:26.975147,20.41,384.35,34.19,41.24,44.09,Charging,Normal,-0.4697
OVN-EV-002,2026-03-25 10:53:27.274788,22.45,408.72,28.96,38.21,38.81,Charging,Normal,-0.4608
OVN-EV-001,2026-03-25 10:53:29.971024,19.48,411.96,31.47,42.81,31.97,Charging,Normal,-0.4694
OVN-EV-003,2026-03-25 10:53:29.971024,14.01,418.59,30.33,43.46,65.86,Charging,Normal,-0.47
OVN-EV-002,2026-03-25 10:53:30.294627,13.03,381.6,29.47,38.8,54.16,Charging,Normal,-0.4621
OVN-EV-001,2026-03-25 10:53:32.969992,21.35,482.44,92.82,80.9,36.49,ANOMALY,ANOMALY,-0.6794
OVN-EV-003,2026-03-25 10:53:32.969992,12.55,413.04,28.17,43.89,37.74,Charging,Normal,-0.5099
OVN-EV-002,2026-03-25 10:53:33.314100,12.78,402.5,30.82,43.2,29.86,Charging,Normal,-0.4812
OVN-EV-001,2026-03-25 10:53:35.984022,15.85,406.56,35.62,30.15,89.84,Charging,Normal,-0.5159
OVN-EV-003,2026-03-25 10:53:35.984022,18.93,382.01,35.34,42.92,91.09,Charging,Normal,-0.5125
OVN-EV-002,2026-03-25 10:53:36.328769,11.84,416.56,32.38,35.48,33.42,Charging,Normal,-0.4831
OVN-EV-001,2026-03-25 10:53:38.999682,24.7,390.33,28.35,40.57,39.0,Charging,Normal,-0.5066
OVN-EV-003,2026-03-25 10:53:38.999682,10.96,416.14,34.37,37.3,43.83,Charging,Normal,-0.4954
OVN-EV-002,2026-03-25 10:53:39.328567,11.84,389.0,28.11,37.81,27.41,Charging,Normal,-0.5294
OVN-EV-001,2026-03-25 10:53:42.007427,24.19,394.42,34.98,34.41,94.83,Charging,Normal,-0.5278
OVN-EV-003,2026-03-25 10:53:42.007427,14.87,387.41,32.87,32.28,52.12,Charging,Normal,-0.4515
OVN-EV-002,2026-03-25 10:53:42.336817,20.21,418.17,32.64,41.31,78.52,Charging,Normal,-0.4489
OVN-EV-001,2026-03-25 10:53:45.010121,22.59,399.86,32.6,40.59,41.1,Charging,Normal,-0.4542
OVN-EV-003,2026-03-25 10:53:45.010121,11.09,396.5,31.96,32.19,22.6,Charging,Normal,-0.5158
OVN-EV-002,2026-03-25 10:53:45.343950,16.81,392.92,35.28,41.84,45.19,Charging,Normal,-0.4657
OVN-EV-001,2026-03-25 10:53:48.022434,20.08,410.16,28.53,37.19,87.62,Charging,Normal,-0.4835
OVN-EV-003,2026-03-25 10:53:48.022434,16.38,411.31,34.59,33.33,60.24,Charging,Normal,-0.4502
OVN-EV-002,2026-03-25 10:53:48.374456,23.06,398.15,29.48,31.48,40.13,Charging,Normal,-0.4743
OVN-EV-001,2026-03-25 10:53:51.015375,18.47,396.51,32.36,41.05,47.75,Charging,Normal,-0.4272
OVN-EV-003,2026-03-25 10:53:51.015375,12.83,401.4,34.7,36.88,49.37,Charging,Normal,-0.4508
OVN-EV-002,2026-03-25 10:53:51.392494,20.97,396.84,32.97,30.11,90.33,Charging,Normal,-0.5023
OVN-EV-001,2026-03-25 10:53:54.025956,12.77,493.69,95.17,71.46,37.63,ANOMALY,ANOMALY,-0.6946
OVN-EV-003,2026-03-25 10:53:54.025956,21.88,401.42,29.9,34.34,86.82,Charging,Normal,-0.4621
OVN-EV-002,2026-03-25 10:53:54.393648,16.86,412.02,33.99,40.95,43.44,Charging,Normal,-0.4469
OVN-EV-001,2026-03-25 10:53:57.042769,23.14,395.16,34.86,37.43,70.1,Charging,Normal,-0.4596
OVN-EV-003,2026-03-25 10:53:57.042769,17.68,411.86,34.24,44.99,88.21,Charging,Normal,-0.4875
OVN-EV-002,2026-03-25 10:53:57.396456,23.09,396.38,29.89,36.16,25.49,Charging,Normal,-0.4707
OVN-EV-001,2026-03-25 10:54:00.057442,11.11,400.87,29.78,42.31,51.42,Charging,Normal,-0.4703
OVN-EV-003,2026-03-25 10:54:00.057442,23.25,395.04,31.35,34.94,86.81,Charging,Normal,-0.4728
OVN-EV-002,2026-03-25 10:54:00.393715,24.15,395.8,35.68,32.18,29.73,Charging,Normal,-0.5332
OVN-EV-001,2026-03-25 10:54:03.069436,18.29,385.35,31.37,42.78,49.57,Charging,Normal,-0.4613
OVN-EV-003,2026-03-25 10:54:03.069436,24.12,410.92,33.54,39.1,85.32,Charging,Normal,-0.4869
OVN-EV-002,2026-03-25 10:54:03.406061,20.84,399.2,30.91,31.01,45.02,Charging,Normal,-0.4493
OVN-EV-003,2026-03-25 10:54:06.065252,24.94,388.03,32.09,36.32,91.96,Charging,Normal,-0.5074
OVN-EV-001,2026-03-25 10:54:06.065252,20.66,386.36,29.73,37.06,50.0,Charging,Normal,-0.4516
OVN-EV-002,2026-03-25 10:54:06.436536,21.35,384.49,32.36,31.72,67.79,Charging,Normal,-0.4683
OVN-EV-003,2026-03-25 10:54:09.078237,13.52,385.15,30.64,30.25,85.23,Charging,Normal,-0.5115
OVN-EV-001,2026-03-25 10:54:09.078237,21.97,495.09,97.64,72.3,44.08,ANOMALY,ANOMALY,-0.6958
OVN-EV-002,2026-03-25 10:54:09.444226,16.16,387.03,34.0,42.4,61.65,Charging,Normal,-0.4563
OVN-EV-003,2026-03-25 10:54:12.108068,10.72,392.52,33.48,44.49,50.33,Charging,Normal,-0.4915
OVN-EV-001,2026-03-25 10:54:12.108068,23.65,409.45,34.92,36.69,53.86,Charging,Normal,-0.4626
OVN-EV-002,2026-03-25 10:54:12.441516,11.6,394.77,30.3,40.74,66.0,Charging,Normal,-0.4531
OVN-EV-003,2026-03-25 10:54:15.139769,15.65,385.55,29.72,36.55,93.16,Charging,Normal,-0.4783
OVN-EV-001,2026-03-25 10:54:15.139769,24.13,400.04,34.11,36.54,53.92,Charging,Normal,-0.4587
OVN-EV-002,2026-03-25 10:54:15.443958,14.28,407.0,34.34,42.96,35.42,Charging,Normal,-0.4738
OVN-EV-003,2026-03-25 10:54:18.164017,12.43,389.59,30.73,34.07,59.7,Charging,Normal,-0.4566
OVN-EV-001,2026-03-25 10:54:18.164017,19.63,398.29,31.57,34.99,57.34,Charging,Normal,-0.42
OVN-EV-002,2026-03-25 10:54:18.450244,23.84,383.97,32.86,43.71,34.16,Charging,Normal,-0.5034
OVN-EV-003,2026-03-25 10:54:21.159723,11.01,416.29,34.15,43.28,67.37,Charging,Normal,-0.4969
OVN-EV-001,2026-03-25 10:54:21.160995,16.99,412.89,29.11,44.34,46.56,Charging,Normal,-0.476
OVN-EV-002,2026-03-25 10:54:21.468595,24.13,393.32,33.72,35.72,33.77,Charging,Normal,-0.4733
OVN-EV-003,2026-03-25 10:54:24.160959,18.01,413.43,29.95,35.06,51.94,Charging,Normal,-0.4336
OVN-EV-001,2026-03-25 10:54:24.160959,24.61,403.89,31.65,37.96,86.32,Charging,Normal,-0.476
OVN-EV-002,2026-03-25 10:54:24.482976,22.47,405.43,32.4,33.64,92.81,Charging,Normal,-0.4795
OVN-EV-001,2026-03-25 10:54:27.159366,11.11,407.36,33.27,36.45,57.52,Charging,Normal,-0.4486
OVN-EV-003,2026-03-25 10:54:27.159366,14.17,404.26,35.05,37.44,63.32,Charging,Normal,-0.4443
OVN-EV-002,2026-03-25 10:54:27.492632,13.88,406.48,28.11,40.51,36.43,Charging,Normal,-0.4721
OVN-EV-001,2026-03-25 10:54:30.171171,20.1,396.24,29.73,44.77,56.14,Charging,Normal,-0.4635
OVN-EV-003,2026-03-25 10:54:30.171171,13.95,410.87,33.93,31.36,56.63,Charging,Normal,-0.463
OVN-EV-002,2026-03-25 10:54:30.489964,14.61,400.19,32.98,40.9,31.02,Charging,Normal,-0.4513
OVN-EV-001,2026-03-25 10:54:33.190699,16.94,382.47,32.99,39.47,57.17,Charging,Normal,-0.447
OVN-EV-003,2026-03-25 10:54:33.190699,22.81,380.98,34.86,38.73,75.16,Charging,Normal,-0.5045
OVN-EV-002,2026-03-25 10:54:33.489363,19.71,406.67,34.85,36.34,85.95,Charging,Normal,-0.4565
OVN-EV-001,2026-03-25 10:54:36.193464,10.25,386.95,29.67,36.67,23.23,Charging,Normal,-0.5391
OVN-EV-003,2026-03-25 10:54:36.193970,10.3,391.85,29.19,36.49,51.56,Charging,Normal,-0.5012
OVN-EV-002,2026-03-25 10:54:36.497585,20.46,386.08,35.53,32.01,31.14,Charging,Normal,-0.4994
OVN-EV-001,2026-03-25 10:54:39.194374,11.57,391.8,29.04,40.62,83.15,Charging,Normal,-0.4787
OVN-EV-003,2026-03-25 10:54:39.194883,16.75,401.59,29.65,42.71,86.96,Charging,Normal,-0.4541
OVN-EV-002,2026-03-25 10:54:39.511167,21.22,396.02,32.07,37.21,26.66,Charging,Normal,-0.4452
OVN-EV-001,2026-03-25 10:54:42.191895,17.37,398.67,28.58,37.79,29.71,Charging,Normal,-0.4604
OVN-EV-003,2026-03-25 10:54:42.191895,11.44,381.81,29.25,30.83,64.49,Charging,Normal,-0.5194
OVN-EV-002,2026-03-25 10:54:42.525547,15.1,403.59,33.19,33.67,53.36,Charging,Normal,-0.4301
OVN-EV-003,2026-03-25 10:54:45.193086,16.28,413.25,33.96,44.2,35.59,Charging,Normal,-0.4819
OVN-EV-001,2026-03-25 10:54:45.193086,16.94,380.21,29.77,31.86,54.01,Charging,Normal,-0.4892
OVN-EV-002,2026-03-25 10:54:45.543667,16.91,386.74,29.37,36.08,71.0,Charging,Normal,-0.4514
OVN-EV-003,2026-03-25 10:54:48.192945,17.48,386.73,34.84,40.94,62.25,Charging,Normal,-0.455
OVN-EV-001,2026-03-25 10:54:48.192945,16.67,407.33,33.86,33.63,50.75,Charging,Normal,-0.4438
OVN-EV-002,2026-03-25 10:54:48.559461,17.64,419.12,35.4,39.18,46.5,Charging,Normal,-0.4832
OVN-EV-003,2026-03-25 10:54:51.191095,22.29,400.44,32.12,30.32,61.37,Charging,Normal,-0.465
OVN-EV-001,2026-03-25 10:54:51.191095,19.93,400.52,29.16,41.64,71.18,Charging,Normal,-0.4447
OVN-EV-002,2026-03-25 10:54:51.575921,23.93,400.65,33.27,36.6,29.93,Charging,Normal,-0.4624
OVN-EV-003,2026-03-25 10:54:54.196026,13.48,408.24,29.91,39.33,71.3,Charging,Normal,-0.4375
OVN-EV-001,2026-03-25 10:54:54.196026,10.63,382.34,29.4,40.17,24.57,Charging,Normal,-0.5332
OVN-EV-002,2026-03-25 10:54:54.593626,19.89,405.79,29.87,40.2,65.63,Charging,Normal,-0.4326
OVN-EV-003,2026-03-25 10:54:57.202991,23.9,403.75,34.13,33.05,72.43,Charging,Normal,-0.4682
OVN-EV-001,2026-03-25 10:54:57.202991,20.35,417.6,28.53,44.69,56.95,Charging,Normal,-0.5021
OVN-EV-002,2026-03-25 10:54:57.620184,17.63,396.59,35.24,35.25,48.48,Charging,Normal,-0.4482
OVN-EV-003,2026-03-25 10:55:00.220838,16.0,417.89,29.45,32.36,59.21,Charging,Normal,-0.4696
OVN-EV-001,2026-03-25 10:55:00.220838,12.56,388.34,28.69,41.11,88.3,Charging,Normal,-0.493
OVN-EV-002,2026-03-25 10:55:00.641112,18.93,402.07,30.67,31.38,51.14,Charging,Normal,-0.4389
OVN-EV-003,2026-03-25 10:55:03.233909,12.19,384.91,28.8,39.16,59.77,Charging,Normal,-0.4719
OVN-EV-001,2026-03-25 10:55:03.233909,24.75,410.09,31.91,40.8,49.13,Charging,Normal,-0.4813
OVN-EV-002,2026-03-25 10:55:03.654983,10.89,387.63,35.43,33.72,72.21,Charging,Normal,-0.511
OVN-EV-001,2026-03-25 10:55:06.235955,12.56,397.97,34.31,41.88,33.39,Charging,Normal,-0.4713
OVN-EV-003,2026-03-25 10:55:06.235955,20.84,392.4,35.65,35.15,70.37,Charging,Normal,-0.456
OVN-EV-002,2026-03-25 10:55:06.671427,24.32,395.28,28.72,37.3,76.7,Charging,Normal,-0.4858
OVN-EV-001,2026-03-25 10:55:09.234730,14.95,395.17,32.09,39.12,50.28,Charging,Normal,-0.4292
OVN-EV-003,2026-03-25 10:55:09.234730,15.65,392.29,29.83,32.61,67.05,Charging,Normal,-0.4415
OVN-EV-002,2026-03-25 10:55:09.675076,17.5,405.95,31.58,30.23,86.62,Charging,Normal,-0.4776
OVN-EV-001,2026-03-25 10:55:12.243238,23.23,388.83,35.2,42.07,20.7,Charging,Normal,-0.5202
OVN-EV-003,2026-03-25 10:55:12.243238,24.69,382.65,33.43,37.15,42.35,Charging,Normal,-0.4842
OVN-EV-002,2026-03-25 10:55:12.695512,17.99,417.88,28.83,32.58,45.95,Charging,Normal,-0.485
OVN-EV-001,2026-03-25 10:55:15.264242,14.15,401.74,28.54,31.32,41.32,Charging,Normal,-0.4825
OVN-EV-003,2026-03-25 10:55:15.264242,15.06,391.59,29.43,30.45,69.76,Charging,Normal,-0.4744
OVN-EV-002,2026-03-25 10:55:15.702670,11.32,385.01,30.1,33.3,76.73,Charging,Normal,-0.5004
OVN-EV-001,2026-03-25 10:55:18.266191,18.21,390.62,29.17,35.53,54.54,Charging,Normal,-0.4462
OVN-EV-003,2026-03-25 10:55:18.266191,10.86,397.75,35.79,34.0,34.04,Charging,Normal,-0.5201
OVN-EV-002,2026-03-25 10:55:18.721932,20.2,391.91,32.08,38.31,32.65,Charging,Normal,-0.4465
OVN-EV-001,2026-03-25 10:55:21.277582,19.81,407.55,34.01,33.58,42.24,Charging,Normal,-0.4503
OVN-EV-003,2026-03-25 10:55:21.277582,10.57,408.92,33.2,36.83,30.09,Charging,Normal,-0.4964
OVN-EV-002,2026-03-25 10:55:21.722054,14.44,414.61,35.18,35.86,24.4,Charging,Normal,-0.5083
OVN-EV-001,2026-03-25 10:55:24.292623,13.44,384.49,28.18,43.72,57.99,Charging,Normal,-0.5018
OVN-EV-003,2026-03-25 10:55:24.292623,22.74,468.94,87.61,84.94,30.84,ANOMALY,ANOMALY,-0.6837
OVN-EV-002,2026-03-25 10:55:24.716312,14.32,411.94,33.03,36.9,48.12,Charging,Normal,-0.4406
OVN-EV-003,2026-03-25 10:55:27.310351,24.5,390.79,32.53,36.92,74.74,Charging,Normal,-0.4622
OVN-EV-001,2026-03-25 10:55:27.311593,10.79,394.98,29.76,41.74,52.83,Charging,Normal,-0.4876
OVN-EV-002,2026-03-25 10:55:27.729120,17.96,406.98,34.12,35.14,66.04,Charging,Normal,-0.4338
OVN-EV-003,2026-03-25 10:55:30.313096,10.24,384.2,31.95,38.89,38.83,Charging,Normal,-0.5032
OVN-EV-001,2026-03-25 10:55:30.313949,18.76,397.1,28.15,35.19,27.58,Charging,Normal,-0.4865
OVN-EV-002,2026-03-25 10:55:30.745544,21.16,418.98,31.94,43.25,87.35,Charging,Normal,-0.4966
OVN-EV-003,2026-03-25 10:55:33.315210,14.87,461.91,99.22,79.26,42.45,ANOMALY,ANOMALY,-0.692
